label,x,y
Stroke 1,108,92
Stroke 1,135,94
Stroke 1,119,104
Stroke 1,119,149
Stroke 2,122,109
Stroke 2,121,132
Stroke 2,132,124
Stroke 2,176,124
Stroke 3,87,108
Stroke 3,96,97
Stroke 3,93,109
Stroke 3,101,116
Stroke 4,89,106
Stroke 4,78,113
Stroke 4,89,114
Stroke 4,97,120
Stroke 5,112,106
Stroke 5,88,131
Stroke 5,105,129
Stroke 5,115,137
Stroke 6,85,136
Stroke 6,96,145
Stroke 6,97,138
Stroke 6,103,132
Stroke 7,94,142
Stroke 7,109,136
Stroke 7,103,143
Stroke 7,103,153
