label,x,y
Stroke 1,48,90
Stroke 1,50,108
Stroke 1,58,103
Stroke 1,96,103
Stroke 2,50,109
Stroke 2,50,119
Stroke 2,57,116
Stroke 2,96,116
Stroke 3,50,120
Stroke 3,49,131
Stroke 3,57,127
Stroke 3,96,127
Stroke 4,49,132
Stroke 4,45,150
Stroke 4,56,140
Stroke 4,96,140
Stroke 5,88,90
Stroke 5,114,92
Stroke 5,99,103
Stroke 5,98,147
Stroke 6,102,104
Stroke 6,103,121
Stroke 6,109,117
Stroke 6,149,117
Stroke 7,103,122
Stroke 7,100,138
Stroke 7,110,130
Stroke 7,148,130
Stroke 8,147,96
Stroke 8,151,117
Stroke 8,159,106
Stroke 8,195,98
Stroke 9,188,84
Stroke 9,211,86
Stroke 9,197,94
Stroke 9,198,104
Stroke 10,189,103
Stroke 10,212,104
Stroke 10,198,113
Stroke 10,197,146
Stroke 11,150,122
Stroke 11,143,143
Stroke 11,157,137
Stroke 11,196,147
