label,x,y
Stroke 1,200,96
Stroke 1,216,88
Stroke 1,212,100
Stroke 1,219,112
Stroke 2,208,108
Stroke 2,227,113
Stroke 2,215,119
Stroke 2,210,152
Stroke 3,168,96
Stroke 3,169,109
Stroke 3,175,106
Stroke 3,211,106
Stroke 4,169,111
Stroke 4,169,120
Stroke 4,175,117
Stroke 4,211,117
Stroke 5,169,122
Stroke 5,169,131
Stroke 5,175,128
Stroke 5,211,128
Stroke 6,168,133
Stroke 6,166,146
Stroke 6,175,140
Stroke 6,210,140
Stroke 7,79,106
Stroke 7,94,85
Stroke 7,95,103
Stroke 7,162,147
Stroke 8,70,135
Stroke 8,81,158
Stroke 8,87,142
Stroke 8,165,95
Stroke 9,105,107
Stroke 9,119,92
Stroke 9,115,107
Stroke 9,120,111
Stroke 10,118,107
Stroke 10,130,93
Stroke 10,127,107
Stroke 10,133,111
Stroke 11,61,109
Stroke 11,63,90
Stroke 11,72,101
Stroke 11,83,101
Stroke 12,67,105
Stroke 12,77,105
Stroke 12,72,111
Stroke 12,72,134
Stroke 13,104,140
Stroke 13,117,126
Stroke 13,114,140
Stroke 13,120,146
Stroke 14,116,142
Stroke 14,130,128
Stroke 14,126,140
Stroke 14,132,145
Stroke 15,30,99
Stroke 15,32,114
Stroke 15,37,110
Stroke 15,70,111
Stroke 16,31,125
Stroke 16,32,116
Stroke 16,37,120
Stroke 16,70,120
Stroke 17,27,138
Stroke 17,31,123
Stroke 17,37,131
Stroke 17,70,131
