label,x,y
Stroke 1,69,128
Stroke 1,91,101
Stroke 1,84,126
Stroke 1,94,135
Stroke 2,92,112
Stroke 2,103,88
Stroke 2,107,106
Stroke 2,151,121
Stroke 3,93,128
Stroke 3,99,155
Stroke 3,108,141
Stroke 3,149,129
Stroke 4,100,122
Stroke 4,111,123
Stroke 4,110,129
Stroke 4,111,137
Stroke 5,112,123
Stroke 5,122,118
Stroke 5,115,127
Stroke 5,116,136
Stroke 6,144,107
Stroke 6,158,92
Stroke 6,155,106
Stroke 6,160,111
Stroke 7,144,111
Stroke 7,164,113
Stroke 7,153,120
Stroke 7,152,149
Stroke 8,160,90
Stroke 8,186,92
Stroke 8,171,103
Stroke 8,170,149
