label,x,y
Stroke 1,90,106
Stroke 1,87,132
Stroke 1,100,121
Stroke 1,145,122
Stroke 2,106,100
Stroke 2,126,102
Stroke 2,114,109
Stroke 2,113,121
Stroke 3,94,140
Stroke 3,109,124
Stroke 3,105,138
Stroke 3,113,145
Stroke 4,109,139
Stroke 4,122,124
Stroke 4,119,140
Stroke 4,126,145
Stroke 5,136,118
Stroke 5,152,100
Stroke 5,148,117
Stroke 5,156,124
Stroke 6,152,118
Stroke 6,167,101
Stroke 6,162,117
Stroke 6,170,124
Stroke 7,135,135
Stroke 7,149,121
Stroke 7,147,135
Stroke 7,154,141
Stroke 8,151,135
Stroke 8,164,121
Stroke 8,162,135
Stroke 8,169,141
