label,x,y
Stroke 1,181,90
Stroke 1,208,92
Stroke 1,191,105
Stroke 1,193,145
Stroke 2,134,125
Stroke 2,136,98
Stroke 2,146,114
Stroke 2,188,115
Stroke 3,118,130
Stroke 3,116,157
Stroke 3,127,147
Stroke 3,205,147
Stroke 4,133,123
Stroke 4,120,119
Stroke 4,130,107
Stroke 5,123,105
Stroke 5,137,90
Stroke 5,132,104
Stroke 5,136,107
Stroke 6,120,103
Stroke 6,105,117
Stroke 6,116,117
Stroke 6,122,123
Stroke 7,105,93
Stroke 7,123,94
Stroke 7,112,101
Stroke 7,112,110
Stroke 8,87,91
Stroke 8,102,95
Stroke 8,95,100
Stroke 8,94,110
Stroke 9,104,101
Stroke 9,91,116
Stroke 9,99,115
Stroke 9,105,122
Stroke 10,60,93
Stroke 10,86,96
Stroke 10,71,105
Stroke 10,70,151
Stroke 11,72,123
Stroke 11,74,106
Stroke 11,80,116
Stroke 11,89,116
Stroke 12,79,133
Stroke 12,94,122
Stroke 12,90,135
Stroke 12,111,157
Stroke 13,49,106
Stroke 13,67,109
Stroke 13,55,117
Stroke 13,55,128
Stroke 14,47,141
Stroke 14,54,130
Stroke 14,68,140
