label,x,y
Stroke 1,160,110
Stroke 1,164,105
Stroke 1,168,98
Stroke 1,165,110
Stroke 1,172,115
Stroke 2,164,125
Stroke 2,171,116
Stroke 2,155,134
Stroke 2,160,132
Stroke 2,166,133
Stroke 2,172,138
Stroke 3,132,91
Stroke 3,137,94
Stroke 3,143,94
Stroke 3,152,92
Stroke 3,140,98
Stroke 3,139,110
Stroke 4,133,108
Stroke 4,138,114
Stroke 4,151,109
Stroke 4,141,116
Stroke 4,139,148
Stroke 5,85,102
Stroke 5,86,118
Stroke 5,87,109
Stroke 5,92,114
Stroke 5,136,116
Stroke 6,81,142
Stroke 6,86,133
Stroke 6,86,124
Stroke 6,92,130
Stroke 6,139,130
