label,x,y
Stroke 1,129,90
Stroke 1,148,94
Stroke 1,141,102
Stroke 1,141,148
Stroke 2,172,92
Stroke 2,153,96
Stroke 2,157,102
Stroke 2,156,106
Stroke 3,168,105
Stroke 3,148,104
Stroke 3,157,111
Stroke 3,157,148
Stroke 4,113,97
Stroke 4,116,111
Stroke 4,122,111
Stroke 4,139,109
Stroke 5,117,113
Stroke 5,111,130
Stroke 5,123,120
Stroke 5,139,119
Stroke 6,87,94
Stroke 6,90,112
Stroke 6,96,109
Stroke 6,113,109
Stroke 7,89,114
Stroke 7,89,125
Stroke 7,96,122
Stroke 7,114,122
Stroke 8,89,127
Stroke 8,84,147
Stroke 8,96,136
Stroke 8,139,136
