label,x,y
Stroke 1,86,100
Stroke 1,89,121
Stroke 1,96,116
Stroke 1,141,116
Stroke 2,89,122
Stroke 2,84,143
Stroke 2,98,132
Stroke 2,141,132
Stroke 3,110,118
Stroke 3,126,118
Stroke 3,116,126
Stroke 3,115,137
Stroke 4,133,88
Stroke 4,152,91
Stroke 4,144,97
Stroke 4,143,107
Stroke 5,153,91
Stroke 5,172,89
Stroke 5,158,97
Stroke 5,157,108
Stroke 6,134,105
Stroke 6,152,109
Stroke 6,144,115
Stroke 6,143,148
Stroke 7,173,107
Stroke 7,158,115
Stroke 7,158,149
Stroke 7,153,109
