label,x,y
Stroke 1,166,91
Stroke 1,192,93
Stroke 1,177,104
Stroke 1,177,148
Stroke 2,121,91
Stroke 2,118,117
Stroke 2,131,107
Stroke 2,173,107
Stroke 3,133,116
Stroke 3,131,135
Stroke 3,141,128
Stroke 3,175,128
Stroke 4,120,130
Stroke 4,118,156
Stroke 4,130,146
Stroke 4,174,146
Stroke 5,68,97
Stroke 5,70,118
Stroke 5,78,112
Stroke 5,119,112
Stroke 6,70,116
Stroke 6,69,132
Stroke 6,77,125
Stroke 6,120,126
Stroke 7,69,129
Stroke 7,64,149
Stroke 7,78,139
Stroke 7,120,140
