label,x,y
Stroke 1,92,94
Stroke 1,89,115
Stroke 1,99,106
Stroke 1,135,107
Stroke 2,102,94
Stroke 2,114,96
Stroke 2,108,102
Stroke 2,108,110
Stroke 3,116,96
Stroke 3,128,95
Stroke 3,119,101
Stroke 3,118,110
Stroke 4,103,110
Stroke 4,115,112
Stroke 4,109,117
Stroke 4,109,145
Stroke 5,116,112
Stroke 5,129,110
Stroke 5,119,117
Stroke 5,119,146
Stroke 6,90,129
Stroke 6,88,150
Stroke 6,98,141
Stroke 6,135,142
Stroke 7,134,109
Stroke 7,148,95
Stroke 7,143,109
Stroke 7,149,113
Stroke 8,152,111
Stroke 8,164,96
Stroke 8,160,110
Stroke 8,167,115
Stroke 9,135,124
Stroke 9,146,112
Stroke 9,144,123
Stroke 9,150,128
Stroke 10,151,126
Stroke 10,160,125
Stroke 10,167,130
Stroke 11,135,138
Stroke 11,148,124
Stroke 11,145,138
Stroke 11,151,143
Stroke 12,152,141
Stroke 12,166,126
Stroke 12,162,139
Stroke 12,168,145
Stroke 10,165,111
