label,x,y
Stroke 1,68,147
Stroke 1,73,122
Stroke 1,80,137
Stroke 1,119,142
Stroke 2,70,118
Stroke 2,70,94
Stroke 2,79,107
Stroke 2,119,104
Stroke 3,88,112
Stroke 3,108,113
Stroke 3,97,120
Stroke 3,97,148
Stroke 4,111,91
Stroke 4,138,93
Stroke 4,123,104
Stroke 4,123,148
Stroke 5,124,139
Stroke 5,127,123
Stroke 5,133,131
Stroke 5,171,133
Stroke 6,127,120
Stroke 6,125,105
Stroke 6,134,118
Stroke 6,171,119
Stroke 7,162,91
Stroke 7,189,93
Stroke 7,173,104
Stroke 7,173,148
