label,x,y
Stroke 1,154,114
Stroke 1,171,96
Stroke 1,166,112
Stroke 1,171,117
Stroke 2,155,131
Stroke 2,169,131
Stroke 2,177,139
Stroke 2,166,121
Stroke 3,115,120
Stroke 3,125,126
Stroke 3,117,135
Stroke 3,154,116
Stroke 4,116,108
Stroke 4,120,94
Stroke 4,126,105
Stroke 4,154,116
Stroke 5,97,118
Stroke 5,111,103
Stroke 5,106,118
Stroke 5,114,124
Stroke 6,97,146
Stroke 6,102,122
Stroke 6,110,136
Stroke 6,152,136
Stroke 7,80,121
Stroke 7,91,121
Stroke 7,99,127
Stroke 7,96,104
