label,x,y
Stroke 1,141,91
Stroke 1,167,91
Stroke 1,151,104
Stroke 1,151,148
Stroke 2,92,115
Stroke 2,96,90
Stroke 2,106,105
Stroke 2,144,105
Stroke 3,119,133
Stroke 3,120,112
Stroke 3,127,124
Stroke 3,133,124
Stroke 4,138,124
Stroke 4,147,109
Stroke 4,143,119
Stroke 4,149,129
Stroke 5,102,124
Stroke 5,103,110
Stroke 5,110,119
Stroke 5,122,119
Stroke 6,89,150
Stroke 6,92,124
Stroke 6,104,139
Stroke 6,145,138
Stroke 7,102,134
Stroke 7,105,122
Stroke 7,109,127
Stroke 7,119,127
