label,x,y
Stroke 1,152,89
Stroke 1,171,90
Stroke 1,160,98
Stroke 1,160,107
Stroke 2,152,106
Stroke 2,171,107
Stroke 2,160,116
Stroke 2,160,149
Stroke 3,87,103
Stroke 3,89,120
Stroke 3,96,116
Stroke 3,138,117
Stroke 4,89,122
Stroke 4,85,138
Stroke 4,96,129
Stroke 4,137,129
Stroke 5,143,102
Stroke 5,133,115
Stroke 5,145,121
Stroke 5,139,116
Stroke 6,152,101
Stroke 6,139,115
Stroke 6,149,114
Stroke 6,154,118
Stroke 7,153,115
Stroke 7,142,127
Stroke 7,155,131
Stroke 7,150,127
Stroke 8,143,116
Stroke 8,132,128
Stroke 8,141,129
Stroke 8,146,134
