label,x,y
Stroke 1,77,113
Stroke 1,97,92
Stroke 1,91,111
Stroke 1,99,118
Stroke 2,80,141
Stroke 2,99,121
Stroke 2,93,140
Stroke 2,102,147
Stroke 3,99,129
Stroke 3,101,103
Stroke 3,111,119
Stroke 3,136,119
Stroke 4,122,132
Stroke 4,119,159
Stroke 4,132,148
Stroke 4,176,148
Stroke 5,127,92
Stroke 5,146,96
Stroke 5,138,103
Stroke 5,138,145
Stroke 6,147,96
Stroke 6,159,97
Stroke 6,152,104
Stroke 6,153,146
Stroke 7,160,97
Stroke 7,180,94
Stroke 7,165,105
Stroke 7,165,147
