label,x,y
Stroke 1,72,93
Stroke 1,71,114
Stroke 1,81,106
Stroke 1,116,106
Stroke 2,62,139
Stroke 2,71,115
Stroke 2,76,132
Stroke 2,109,143
Stroke 3,81,130
Stroke 3,100,110
Stroke 3,95,127
Stroke 3,103,135
Stroke 4,109,87
Stroke 4,134,89
Stroke 4,119,99
Stroke 4,119,142
Stroke 5,106,158
Stroke 5,109,129
Stroke 5,119,147
Stroke 5,177,147
Stroke 6,127,93
Stroke 6,122,118
Stroke 6,134,107
Stroke 6,177,108
Stroke 7,137,93
Stroke 7,148,96
Stroke 7,144,102
Stroke 7,143,124
Stroke 8,149,96
Stroke 8,156,96
Stroke 8,153,100
Stroke 8,153,127
Stroke 9,158,96
Stroke 9,171,94
Stroke 9,162,101
Stroke 9,161,127
Stroke 10,140,124
Stroke 10,163,127
Stroke 10,151,136
Stroke 10,149,154
Stroke 11,168,89
Stroke 11,195,91
Stroke 11,179,102
Stroke 11,179,146
