label,x,y
Stroke 1,71,115
Stroke 1,91,95
Stroke 1,85,113
Stroke 1,94,120
Stroke 2,72,138
Stroke 2,89,119
Stroke 2,85,136
Stroke 2,93,144
Stroke 3,89,117
Stroke 3,107,96
Stroke 3,102,114
Stroke 3,110,121
Stroke 4,89,139
Stroke 4,106,120
Stroke 4,101,137
Stroke 4,109,144
Stroke 5,121,90
Stroke 5,147,92
Stroke 5,132,104
Stroke 5,132,148
Stroke 6,113,99
Stroke 6,116,119
Stroke 6,124,115
Stroke 6,166,116
Stroke 7,111,142
Stroke 7,116,120
Stroke 7,124,131
Stroke 7,169,131
Stroke 8,160,90
Stroke 8,184,92
Stroke 8,170,100
Stroke 8,170,109
Stroke 9,161,108
Stroke 9,184,109
Stroke 9,171,116
Stroke 9,170,149
