label,x,y
Stroke 1,67,87
Stroke 1,64,115
Stroke 1,78,103
Stroke 1,121,104
Stroke 2,64,146
Stroke 2,68,118
Stroke 2,77,135
Stroke 2,122,136
Stroke 3,79,134
Stroke 3,79,121
Stroke 3,86,128
Stroke 3,122,128
Stroke 4,80,120
Stroke 4,80,107
Stroke 4,86,116
Stroke 4,120,116
Stroke 5,118,89
Stroke 5,122,116
Stroke 5,130,103
Stroke 5,173,95
Stroke 6,118,149
Stroke 6,124,123
Stroke 6,131,139
Stroke 6,174,146
Stroke 7,167,85
Stroke 7,190,86
Stroke 7,177,93
Stroke 7,176,105
Stroke 8,167,103
Stroke 8,191,104
Stroke 8,177,112
Stroke 8,177,147
