label,x,y
Stroke 1,62,100
Stroke 1,64,119
Stroke 1,74,116
Stroke 1,117,116
Stroke 2,64,121
Stroke 2,59,141
Stroke 2,74,131
Stroke 2,116,131
Stroke 3,118,130
Stroke 3,133,115
Stroke 3,125,133
Stroke 3,132,140
Stroke 4,119,114
Stroke 4,135,100
Stroke 4,126,117
Stroke 4,133,124
Stroke 5,140,89
Stroke 5,138,115
Stroke 5,151,104
Stroke 5,195,105
Stroke 6,146,120
Stroke 6,156,106
Stroke 6,158,118
Stroke 6,186,136
Stroke 7,147,124
Stroke 7,155,139
Stroke 7,160,130
Stroke 7,188,115
Stroke 8,139,125
Stroke 8,137,151
Stroke 8,150,140
Stroke 8,195,141
