label,x,y
Stroke 1,167,90
Stroke 1,187,91
Stroke 1,175,99
Stroke 1,175,109
Stroke 2,167,107
Stroke 2,186,109
Stroke 2,175,117
Stroke 2,175,150
Stroke 3,143,100
Stroke 3,154,104
Stroke 3,150,109
Stroke 3,150,137
Stroke 4,158,103
Stroke 4,170,101
Stroke 4,161,109
Stroke 4,161,137
Stroke 5,128,102
Stroke 5,130,118
Stroke 5,137,114
Stroke 5,172,115
Stroke 6,126,123
Stroke 6,135,138
Stroke 6,123,150
Stroke 6,181,139
Stroke 7,128,109
Stroke 7,81,95
Stroke 7,91,109
Stroke 7,78,120
Stroke 8,90,118
Stroke 8,102,121
Stroke 8,98,127
Stroke 8,98,152
Stroke 9,105,121
Stroke 9,119,120
Stroke 9,108,126
Stroke 9,109,152
Stroke 10,72,123
Stroke 10,70,150
Stroke 10,83,138
Stroke 10,127,139
