label,x,y
Stroke 1,64,89
Stroke 1,61,117
Stroke 1,73,105
Stroke 1,118,106
Stroke 2,63,122
Stroke 2,60,149
Stroke 2,72,138
Stroke 2,118,139
Stroke 3,78,108
Stroke 3,79,122
Stroke 3,87,120
Stroke 3,103,120
Stroke 4,76,137
Stroke 4,79,123
Stroke 4,87,129
Stroke 4,102,129
Stroke 5,101,108
Stroke 5,99,136
Stroke 5,113,124
Stroke 5,152,125
Stroke 6,109,92
Stroke 6,130,96
Stroke 6,121,104
Stroke 6,120,150
Stroke 7,130,97
Stroke 7,136,103
Stroke 7,152,93
Stroke 7,135,150
Stroke 8,140,110
Stroke 8,154,104
Stroke 8,152,112
Stroke 8,164,130
Stroke 9,155,104
Stroke 9,163,98
Stroke 9,162,106
Stroke 9,174,124
Stroke 10,177,88
Stroke 10,165,98
Stroke 10,170,100
Stroke 10,183,120
Stroke 11,139,127
Stroke 11,150,154
Stroke 11,157,136
Stroke 11,196,115
