label,x,y
Stroke 1,80,144
Stroke 1,83,118
Stroke 1,94,133
Stroke 1,112,136
Stroke 2,88,121
Stroke 2,91,105
Stroke 2,99,114
Stroke 2,124,115
Stroke 3,80,107
Stroke 3,83,82
Stroke 3,94,96
Stroke 3,134,97
Stroke 4,116,133
Stroke 4,121,124
Stroke 4,128,134
Stroke 4,122,131
Stroke 5,124,120
Stroke 5,132,108
Stroke 5,134,117
Stroke 5,141,121
Stroke 6,136,104
Stroke 6,145,89
Stroke 6,144,103
Stroke 6,150,108
Stroke 7,150,90
Stroke 7,175,93
Stroke 7,159,103
Stroke 7,160,148
Stroke 8,131,137
Stroke 8,145,124
Stroke 8,147,136
Stroke 8,157,144
