label,x,y
Stroke 1,200,108
Stroke 1,184,144
Stroke 1,215,142
Stroke 2,188,96
Stroke 2,180,118
Stroke 2,188,115
Stroke 2,195,119
Stroke 3,181,118
Stroke 3,174,129
Stroke 3,185,126
Stroke 3,190,128
Stroke 4,175,130
Stroke 4,166,143
Stroke 4,177,139
Stroke 4,184,139
Stroke 5,182,106
Stroke 5,140,106
Stroke 5,125,117
Stroke 5,127,89
Stroke 6,140,107
Stroke 6,141,121
Stroke 6,147,117
Stroke 6,177,118
Stroke 7,140,123
Stroke 7,139,136
Stroke 7,146,130
Stroke 7,172,130
Stroke 8,127,123
Stroke 8,125,148
Stroke 8,139,138
Stroke 8,167,139
Stroke 9,116,109
Stroke 9,100,142
Stroke 9,115,135
Stroke 9,127,139
Stroke 10,82,142
Stroke 10,91,129
Stroke 10,94,137
Stroke 10,100,138
Stroke 11,91,127
Stroke 11,97,114
Stroke 11,100,125
Stroke 11,107,127
Stroke 12,104,96
Stroke 12,96,115
Stroke 12,105,116
Stroke 12,111,117
Stroke 13,41,117
Stroke 13,44,89
Stroke 13,55,105
Stroke 13,99,106
Stroke 14,56,108
Stroke 14,56,121
Stroke 14,63,117
Stroke 14,93,118
Stroke 15,55,134
Stroke 15,56,123
Stroke 15,62,130
Stroke 15,88,130
Stroke 16,43,121
Stroke 16,41,149
Stroke 16,54,137
Stroke 16,82,139
