label,x,y
Stroke 1,62,100
Stroke 1,64,120
Stroke 1,72,115
Stroke 1,116,115
Stroke 2,65,121
Stroke 2,60,142
Stroke 2,72,131
Stroke 2,116,131
Stroke 3,101,128
Stroke 3,110,117
Stroke 3,109,127
Stroke 3,111,130
Stroke 4,107,91
Stroke 4,133,93
Stroke 4,118,103
Stroke 4,118,147
Stroke 5,126,102
Stroke 5,128,122
Stroke 5,135,117
Stroke 5,178,117
Stroke 6,128,123
Stroke 6,123,144
Stroke 6,136,133
Stroke 6,179,134
Stroke 7,170,91
Stroke 7,197,93
Stroke 7,181,103
Stroke 7,182,149
