label,x,y
Stroke 1,147,91
Stroke 1,172,92
Stroke 1,158,104
Stroke 1,157,147
Stroke 2,125,93
Stroke 2,127,108
Stroke 2,131,103
Stroke 2,153,104
Stroke 3,126,118
Stroke 3,127,107
Stroke 3,130,113
Stroke 3,154,113
Stroke 4,126,115
Stroke 4,124,130
Stroke 4,131,123
Stroke 4,154,123
Stroke 5,120,144
Stroke 5,136,128
Stroke 5,130,137
Stroke 5,139,148
Stroke 6,139,142
Stroke 6,153,128
Stroke 6,148,137
Stroke 6,154,146
Stroke 7,86,89
Stroke 7,84,114
Stroke 7,97,104
Stroke 7,125,104
Stroke 8,90,110
Stroke 8,89,130
Stroke 8,98,123
Stroke 8,125,123
Stroke 9,85,127
Stroke 9,83,153
Stroke 9,95,143
Stroke 9,118,143
