label,x,y
Stroke 1,55,95
Stroke 1,57,116
Stroke 1,65,111
Stroke 1,109,111
Stroke 2,58,117
Stroke 2,53,137
Stroke 2,65,126
Stroke 2,99,126
Stroke 3,119,100
Stroke 3,108,116
Stroke 3,116,115
Stroke 3,123,119
Stroke 4,107,117
Stroke 4,101,126
Stroke 4,109,125
Stroke 4,116,129
Stroke 5,91,138
Stroke 5,100,127
Stroke 5,102,136
Stroke 5,106,138
Stroke 6,107,140
Stroke 6,127,118
Stroke 6,121,138
Stroke 6,132,147
Stroke 7,132,96
Stroke 7,135,117
Stroke 7,142,111
Stroke 7,184,112
Stroke 8,135,118
Stroke 8,130,137
Stroke 8,143,127
Stroke 8,185,127
Stroke 9,177,93
Stroke 9,203,94
Stroke 9,188,104
Stroke 9,188,148
