label,x,y
Stroke 1,77,93
Stroke 1,75,113
Stroke 1,85,104
Stroke 1,121,105
Stroke 2,78,116
Stroke 2,76,134
Stroke 2,86,126
Stroke 2,122,127
Stroke 3,106,122
Stroke 3,119,107
Stroke 3,116,120
Stroke 3,121,125
Stroke 4,123,92
Stroke 4,121,113
Stroke 4,131,105
Stroke 4,169,106
Stroke 5,120,144
Stroke 5,123,122
Stroke 5,132,135
Stroke 5,168,136
Stroke 6,168,107
Stroke 6,181,97
Stroke 6,175,108
Stroke 6,179,114
Stroke 7,136,118
Stroke 7,145,108
Stroke 7,144,118
Stroke 7,147,120
Stroke 8,147,118
Stroke 8,157,108
Stroke 8,155,118
Stroke 8,159,121
Stroke 9,136,130
Stroke 9,145,121
Stroke 9,144,130
Stroke 9,148,134
Stroke 10,147,130
Stroke 10,158,121
Stroke 10,156,129
Stroke 10,160,133
Stroke 11,170,137
Stroke 11,181,127
Stroke 11,175,137
Stroke 11,179,144
